,0,1
5803,JCM 13802,"['J25', 'J30']"
5804,JCM 3744,"['J7', 'J22']"
5805,JCM 25097,"['J709', 'J710']"
5806,JCM 5998,"['J25', 'J30']"
5807,JCM 9230,['J30']
5808,JCM 13290,"['J25', 'J30']"
5809,JCM 8944,"['J111', 'J162']"
5810,JCM 5286,"['J25', 'J30']"
5811,JCM 28784,['J475']
5812,JCM 16637,"['J30', 'J35']"
5813,JCM 22971,"['J33', 'J226']"
5814,JCM 33615,['J119']
5815,JCM 15682,"['J30', 'J148']"
5816,JCM 9469,['J282']
5817,JCM 4885,['J42']
5818,JCM 19520,['J118']
5819,JCM 19045,['J1028']
5820,JCM 10900,"['J25', 'J30']"
5821,JCM 20293,['J598']
5822,JCM 28795,['J22']
5823,JCM 11057,['J14']
5824,JCM 16317,['J346']
5825,JCM 15885,['J43']
5826,JCM 18402,['J118']
5827,JCM 11966,"['J25', 'J30']"
5828,JCM 7883,['J141']
5829,JCM 31612,['J346']
5830,JCM 2586,['J22']
5831,JCM 33700,['J75']
5832,JCM 16092,['J22']
5833,JCM 3546,"['J25', 'J30']"
5834,JCM 8974,['J25']
5835,JCM 10323,"['J25', 'J30']"
5836,JCM 4000,['J12']
5837,JCM 1506,"['J25', 'J30', 'J118', 'J346', 'J442']"
5838,JCM 14063,['J118']
5839,JCM 31511,['J118']
5840,JCM 10683,"['J30', 'J148']"
5841,JCM 1749,"['J25', 'J30', 'J842']"
5842,JCM 32444,['J118']
5843,JCM 7774,['J13']
5844,JCM 8455,['J150']
5845,JCM 10573,"['J25', 'J30']"
5846,JCM 5854,['J40']
5847,JCM 5470,['J22']
5848,JCM 30956,['J307']
5849,JCM 20187,['J75']
5850,JCM 5623,['J30']
5851,JCM 7497,"['J25', 'J30']"
5852,JCM 3124,"['J14', 'J61', 'J346', 'J560', 'J568', 'J1130']"
5853,JCM 3532,"['J25', 'J30']"
5854,JCM 18415,['J22']
5855,JCM 1865,"['J30', 'J31', 'J118']"
5856,JCM 7680,['J70']
5857,JCM 8200,"['J7', 'J22']"
5858,JCM 10493,['J13']
5859,JCM 15022,"['J25', 'J30']"
5860,JCM 30934,['J22']
5861,JCM 11330,['J30']
5862,JCM 20399,['J13']
5863,JCM 1939,"['J31', 'J346']"
5864,JCM 10797,['J14']
5865,JCM 20095,['J22']
5866,JCM 31160,['J118']
5867,JCM 7234,['J30']
5868,JCM 19294,['J118']
5869,JCM 21006,"['J124', 'J436']"
5870,JCM 13491,['J118']
5871,JCM 9286,"['J30', 'J148', 'J332']"
5872,JCM 4889,['J43']
5873,JCM 3835,['J22']
5874,JCM 17073,['J733']
5875,JCM 6195,"['J25', 'J30']"
5876,JCM 31958,['J28']
5877,JCM 30778,['J28']
5878,JCM 20309,"['J27', 'J70']"
5879,JCM 15932,['J118']
5880,JCM 10403,['J198']
5881,JCM 13424,"['J30', 'J148']"
5882,JCM 22635,['J30']
5883,JCM 8335,['J68']
5884,JCM 11874,"['J30', 'J148']"
5885,JCM 12786,['J30']
5886,JCM 22503,"['J30', 'J226']"
5887,JCM 5471,['J22']
5888,JCM 8166,"['J25', 'J30']"
5889,JCM 5190,"['J25', 'J30']"
5890,JCM 7942,['J30']
5891,JCM 5354,"['J25', 'J30']"
5892,JCM 11997,"['J30', 'J148']"
5893,JCM 23133,['J30']
5894,JCM 6817,['J26']
5895,JCM 14562,['J153']
5896,JCM 2181,"['J25', 'J30']"
5897,JCM 13956,['J75']
5898,JCM 17085,['J346']
5899,JCM 22621,['J30']
5900,JCM 30652,['J43']
5901,JCM 17055,['J181']
5902,JCM 10633,['J30']
5903,JCM 14421,['J30']
5904,JCM 12851,"['J30', 'J148']"
5905,JCM 10013,['J228']
5906,JCM 30823,['J118']
5907,JCM 33983,['J118']
5908,JCM 1064,"['J13', 'J14', 'J84']"
5909,JCM 9227,['J30']
5910,JCM 11436,['J41']
5911,JCM 31719,['J118']
5912,JCM 8367,"['J30', 'J148']"
5913,JCM 16855,['J26']
5914,JCM 9457,"['J25', 'J30']"
5915,JCM 19473,['J13']
5916,JCM 2389,"['J25', 'J30']"
5917,JCM 32207,['J27']
5918,JCM 28827,['J22']
5919,JCM 33603,['J346']
5920,JCM 19072,"['J25', 'J30', 'J969']"
5921,JCM 12036,"['J30', 'J148']"
5922,JCM 7294,"['J14', 'J84']"
5923,JCM 28489,['J30']
5924,JCM 11000,"['J25', 'J30']"
5925,JCM 15334,['J30']
5926,JCM 19097,"['J97', 'J597', 'J746']"
5927,JCM 14833,['J22']
5928,JCM 34115,['J13']
5929,JCM 5590,['J30']
5930,JCM 5683,"['J14', 'J84']"
5931,JCM 30894,"['J14', 'J1234']"
5932,JCM 19892,['J118']
5933,JCM 31657,['J346']
5934,JCM 16557,['J811']
5935,JCM 10768,['J14']
5936,JCM 6068,['J26']
5937,JCM 15363,['J30']
5938,JCM 17043,['J151']
5939,JCM 2294,"['J25', 'J30', 'J32', 'J33']"
5940,JCM 9963,"['J30', 'J148']"
5941,JCM 33497,"['J28', 'J443']"
5942,JCM 7054,"['J13', 'J14', 'J84']"
5943,JCM 10922,['J168']
5944,JCM 17223,['J346']
5945,JCM 1819,"['J25', 'J30', 'J346']"
5946,JCM 11697,"['J25', 'J30']"
5947,JCM 20620,['J22']
5948,JCM 32789,['J256']
5949,JCM 20165,['J43']
5950,JCM 8457,['J150']
5951,JCM 30825,['J118']
5952,JCM 30115,['J256']
5953,JCM 17072,['J832']
5954,JCM 10234,"['J25', 'J30']"
5955,JCM 28683,['J22']
5956,JCM 5455,['J22']
5957,JCM 23093,['J30']
5958,JCM 2595,['J22']
5959,JCM 16322,['J346']
5960,JCM 32107,['J118']
5961,JCM 2948,"['J25', 'J30']"
5962,JCM 3359,"['J28', 'J43']"
5963,JCM 12023,"['J30', 'J148']"
5964,JCM 30620,"['J26', 'J386']"
5965,JCM 2629,['J12']
5966,JCM 21455,['J596']
5967,JCM 20931,['J74']
5968,JCM 9756,['J30']
5969,JCM 22150,"['J25', 'J30']"
5970,JCM 10773,['J14']
5971,JCM 20135,['J12']
5972,JCM 31069,['J25']
5973,JCM 32643,['J118']
5974,JCM 10907,"['J25', 'J30']"
5975,JCM 5639,"['J29', 'J30', 'J31', 'J226']"
5976,JCM 16810,['J574']
5977,JCM 28039,['J30']
5978,JCM 14094,"['J25', 'J30']"
5979,JCM 28273,['J43']
5980,JCM 19888,['J27']
5981,JCM 11418,['J43']
5982,JCM 31736,['J28']
5983,JCM 28264,"['J26', 'J28']"
5984,JCM 34114,['J13']
5985,JCM 10144,"['J25', 'J30']"
5986,JCM 15359,['J30']
5987,JCM 8901,"['J25', 'J30']"
5988,JCM 23033,['J30']
5989,JCM 30963,['J22']
5990,JCM 9598,"['J25', 'J30']"
5991,JCM 10365,['J13']
5992,JCM 18679,['J465']
5993,JCM 12704,"['J30', 'J148']"
5994,JCM 1630,"['J25', 'J30', 'J118', 'J280']"
5995,JCM 12029,"['J30', 'J148']"
5996,JCM 19059,['J488']
5997,JCM 9870,['J30']
5998,JCM 16597,['J75']
5999,JCM 1519,"['J25', 'J30']"
6000,JCM 19239,['J118']
6001,JCM 9805,['J26']
6002,JCM 20200,['J74']
6003,JCM 5050,['J58']
6004,JCM 2085,"['J25', 'J30', 'J168']"
6005,JCM 3647,"['J25', 'J30']"
6006,JCM 5387,['J22']
6007,JCM 15372,['J30']
6008,JCM 5378,['J22']
6009,JCM 14579,"['J23', 'J346']"
6010,JCM 8198,"['J7', 'J22']"
6011,JCM 7610,"['J25', 'J30']"
6012,JCM 31575,['J13']
6013,JCM 2070,"['J25', 'J30', 'J118']"
6014,JCM 15685,"['J30', 'J148']"
6015,JCM 3947,['J12']
6016,JCM 8438,['J30']
6017,JCM 32847,['J14']
6018,JCM 16704,['J22']
6019,JCM 31656,['J346']
6020,JCM 14227,"['J25', 'J30']"
6021,JCM 9034,"['J25', 'J30']"
6022,JCM 32378,['J118']
6023,JCM 17309,['J92']
6024,JCM 11323,['J33']
6025,JCM 3797,"['J25', 'J30']"
6026,JCM 16285,"['J25', 'J30']"
6027,JCM 17825,['J30']
6028,JCM 9031,"['J25', 'J30']"
6029,JCM 6029,['J30']
6030,JCM 15329,['J30']
6031,JCM 2476,['J76']
6032,JCM 17926,['J346']
6033,JCM 16968,"['J30', 'J148']"
6034,JCM 5557,['J30']
6035,JCM 10168,['J22']
6036,JCM 4687,"['J43', 'J66']"
6037,JCM 31711,['J346']
6038,JCM 1988,"['J22', 'J27', 'J30', 'J254', 'J346', 'J475']"
6039,JCM 28282,['J26']
6040,JCM 1528,"['J25', 'J30']"
6041,JCM 2465,"['J25', 'J30']"
6042,JCM 1999,"['J25', 'J30', 'J1030', 'J1031', 'J1032']"
6043,JCM 32863,['J1220']
6044,JCM 7745,['J13']
6045,JCM 12504,"['J30', 'J148']"
6046,JCM 18395,"['J25', 'J30']"
6047,JCM 20031,['J12']
6048,JCM 7081,"['J13', 'J14', 'J84']"
6049,JCM 12475,"['J25', 'J30']"
6050,JCM 18925,['J14']
6051,JCM 9461,['J282']
6052,JCM 18788,['J118']
6053,JCM 8564,"['J14', 'J156']"
6054,JCM 9358,"['J30', 'J148']"
6055,JCM 30558,['J118']
6056,JCM 15456,"['J25', 'J30']"
6057,JCM 9525,['J30']
6058,JCM 11809,['J118']
6059,JCM 30555,['J118']
6060,JCM 5039,['J58']
6061,JCM 1513,"['J25', 'J30', 'J118', 'J475']"
6062,JCM 16603,['J346']
6063,JCM 33300,['J28']
6064,JCM 5410,['J22']
6065,JCM 5250,"['J14', 'J84']"
6066,JCM 8452,['J150']
6067,JCM 22264,"['J30', 'J226']"
6068,JCM 13533,"['J517', 'J568']"
6069,JCM 10090,['J236']
6070,JCM 22784,"['J30', 'J226']"
6071,JCM 14775,['J30']
6072,JCM 6515,"['J14', 'J465']"
6073,JCM 22229,"['J30', 'J226']"
6074,JCM 5979,"['J25', 'J30']"
6075,JCM 5165,['J30']
6076,JCM 9992,"['J25', 'J30']"
6077,JCM 32013,['J27']
6078,JCM 18595,['J30']
6079,JCM 8556,['J30']
6080,JCM 16730,"['J25', 'J30']"
6081,JCM 9575,"['J25', 'J30']"
6082,JCM 3649,"['J25', 'J30']"
6083,JCM 6226,['J22']
6084,JCM 12452,['J30']
6085,JCM 2098,"['J25', 'J30', 'J74']"
6086,JCM 17231,['J22']
6087,JCM 22492,['J30']
6088,JCM 33573,"['J43', 'J51']"
6089,JCM 8336,['J68']
6090,JCM 28804,['J475']
6091,JCM 8194,"['J7', 'J22']"
6092,JCM 32545,['J26']
6093,JCM 5198,"['J25', 'J30']"
6094,JCM 28646,['J43']
6095,JCM 7786,['J14']
6096,JCM 7010,"['J13', 'J14', 'J84']"
6097,JCM 22607,"['J30', 'J226']"
6098,JCM 22547,"['J30', 'J226']"
6099,JCM 19491,['J346']
6100,JCM 17064,['J346']
6101,JCM 22213,"['J25', 'J30']"
6102,JCM 17390,['J1153']
6103,JCM 10337,"['J25', 'J30']"
6104,JCM 19412,['J30']
6105,JCM 2339,"['J25', 'J30']"
6106,JCM 13760,"['J25', 'J30']"
6107,JCM 1835,"['J25', 'J30', 'J148', 'J475']"
6108,JCM 19301,['J118']
6109,JCM 7985,"['J14', 'J84']"
6110,JCM 21361,"['J22', 'J475']"
6111,JCM 5402,['J22']
6112,JCM 33099,['J343']
6113,JCM 6164,['J26']
6114,JCM 1488,"['J22', 'J647']"
6115,JCM 15695,['J735']
6116,JCM 10051,"['J25', 'J30']"
6117,JCM 6980,['J12']
6118,JCM 2741,['J30']
6119,JCM 33788,['J28']
6120,JCM 11228,['J30']
6121,JCM 3986,['J12']
6122,JCM 10142,"['J25', 'J30']"
6123,JCM 5229,"['J25', 'J30']"
6124,JCM 33426,['J118']
6125,JCM 17146,"['J30', 'J226']"
6126,JCM 33311,['J346']
6127,JCM 4893,"['J50', 'J58']"
6128,JCM 19055,['J406']
6129,JCM 1787,"['J25', 'J30', 'J75', 'J118']"
6130,JCM 6357,['J30']
6131,JCM 31271,['J1007']
6132,JCM 3843,['J22']
6133,JCM 11710,['J30']
6134,JCM 28750,['J30']
6135,JCM 18914,['J14']
6136,JCM 13958,['J75']
6137,JCM 13076,"['J30', 'J148']"
6138,JCM 11816,['J280']
6139,JCM 19487,['J118']
6140,JCM 17167,['J30']
6141,JCM 8392,"['J30', 'J148']"
6142,JCM 1990,"['J25', 'J30', 'J574']"
6143,JCM 7744,['J13']
6144,JCM 6867,['J30']
6145,JCM 14570,['J172']
6146,JCM 13087,"['J30', 'J148']"
6147,JCM 31473,['J1148']
6148,JCM 3245,"['J43', 'J54', 'J386', 'J443']"
6149,JCM 5862,['J40']
6150,JCM 10419,['J14']
6151,JCM 30154,"['J346', 'J443']"
6152,JCM 33126,['J28']
6153,JCM 8906,['J30']
6154,JCM 24504,['J25']
6155,JCM 1356,"['J22', 'J26', 'J168']"
6156,JCM 17683,['J42']
6157,JCM 10327,"['J25', 'J30']"
6158,JCM 5810,"['J13', 'J84']"
6159,JCM 7909,['J141']
6160,JCM 8598,['J13']
6161,JCM 7117,"['J13', 'J14', 'J84']"
6162,JCM 19516,['J118']
6163,JCM 22698,['J30']
6164,JCM 13793,"['J25', 'J30']"
6165,JCM 18012,['J118']
6166,JCM 10836,"['J25', 'J30']"
6167,JCM 18517,['J346']
6168,JCM 28790,['J26']
6169,JCM 12702,"['J30', 'J148']"
6170,JCM 1496,"['J14', 'J23', 'J24', 'J75']"
6171,JCM 5573,['J30']
6172,JCM 32184,['J1016']
6173,JCM 1779,"['J25', 'J30', 'J118']"
6174,JCM 31894,['J118']
6175,JCM 5926,"['J25', 'J30']"
6176,JCM 9973,['J30']
6177,JCM 28488,['J30']
6178,JCM 16381,"['J25', 'J30']"
6179,JCM 9682,"['J25', 'J30']"
6180,JCM 31923,"['J28', 'J475']"
6181,JCM 15033,"['J25', 'J30']"
6182,JCM 5388,['J22']
6183,JCM 18343,"['J30', 'J148']"
6184,JCM 20779,['J118']
6185,JCM 11738,"['J25', 'J30']"
6186,JCM 31342,['J1139']
6187,JCM 12312,"['J25', 'J30']"
6188,JCM 13782,"['J25', 'J30']"
6189,JCM 10560,['J268']
6190,JCM 12768,['J61']
6191,JCM 19755,['J118']
6192,JCM 11227,['J30']
6193,JCM 5872,"['J25', 'J30']"
6194,JCM 18799,['J443']
6195,JCM 2001,"['J12', 'J22', 'J30', 'J31']"
6196,JCM 31412,['J118']
6197,JCM 14347,['J75']
6198,JCM 1730,"['J27', 'J28', 'J29', 'J30', 'J31', 'J92', 'J226']"
6199,JCM 14169,['J75']
6200,JCM 21338,['J118']
6201,JCM 3936,"['J25', 'J30']"
6202,JCM 7932,['J30']
6203,JCM 16128,['J709']
6204,JCM 17268,['J574']
6205,JCM 31309,['J118']
6206,JCM 19472,['J13']
6207,JCM 16620,['J346']
6208,JCM 33999,"['J273', 'J1236']"
6209,JCM 4048,['J66']
6210,JCM 20664,['J12']
6211,JCM 7941,['J30']
6212,JCM 32828,"['J75', 'J118']"
6213,JCM 10230,"['J25', 'J30']"
6214,JCM 7403,"['J25', 'J30']"
6215,JCM 2059,"['J13', 'J22', 'J30', 'J127', 'J226']"
6216,JCM 15982,['J167']
6217,JCM 3447,['J77']
6218,JCM 19049,['J26']
6219,JCM 11217,['J297']
6220,JCM 14249,['J30']
6221,JCM 32914,"['J42', 'J58', 'J104']"
6222,JCM 8131,['J13']
6223,JCM 2171,"['J25', 'J30']"
6224,JCM 7489,"['J25', 'J30']"
6225,JCM 19853,['J118']
6226,JCM 2321,"['J25', 'J30', 'J118', 'J226']"
6227,JCM 6038,['J30']
6228,JCM 2176,"['J30', 'J75']"
6229,JCM 5247,"['J14', 'J84']"
6230,JCM 1440,"['J25', 'J30']"
6231,JCM 13712,"['J25', 'J30']"
6232,JCM 6180,"['J25', 'J30']"
6233,JCM 13716,"['J25', 'J30']"
6234,JCM 9490,['J22']
6235,JCM 7638,['J13']
6236,JCM 3274,"['J28', 'J66', 'J443']"
6237,JCM 12905,['J30']
6238,JCM 28606,['J25']
6239,JCM 1981,['J22']
6240,JCM 32844,['J14']
6241,JCM 1313,"['J22', 'J30', 'J148']"
6242,JCM 31270,['J1007']
6243,JCM 8152,['J144']
6244,JCM 33320,"['J574', 'J1247']"
6245,JCM 19592,['J1008']
6246,JCM 6804,"['J25', 'J30']"
6247,JCM 14463,['J297']
6248,JCM 10680,"['J30', 'J148']"
6249,JCM 32071,['J346']
6250,JCM 15024,"['J25', 'J30']"
6251,JCM 9235,['J30']
6252,JCM 28602,['J25']
6253,JCM 5483,['J22']
6254,JCM 2626,['J12']
6255,JCM 4093,"['J43', 'J61']"
6256,JCM 10172,['J22']
6257,JCM 1612,"['J25', 'J30', 'J118', 'J256', 'J709']"
6258,JCM 10350,['J254']
6259,JCM 10832,['J254']
6260,JCM 8709,"['J25', 'J30']"
6261,JCM 13152,"['J30', 'J148']"
6262,JCM 19242,"['J30', 'J226']"
6263,JCM 9633,['J26']
6264,JCM 32434,"['J26', 'J28', 'J256']"
6265,JCM 8031,"['J14', 'J84']"
6266,JCM 30224,['J1047']
6267,JCM 1816,"['J25', 'J30', 'J118', 'J148', 'J346']"
6268,JCM 19635,['J346']
6269,JCM 11490,"['J25', 'J30']"
6270,JCM 5918,"['J25', 'J30']"
6271,JCM 18029,"['J30', 'J148']"
6272,JCM 7619,"['J25', 'J30']"
6273,JCM 30534,"['J74', 'J254', 'J346']"
6274,JCM 30187,['J307']
6275,JCM 13962,['J75']
6276,JCM 32692,['J118']
6277,JCM 8494,['J150']
6278,JCM 1817,"['J25', 'J30', 'J148']"
6279,JCM 30571,['J443']
6280,JCM 18513,['J256']
6281,JCM 17754,['J346']
6282,JCM 15455,"['J25', 'J30']"
6283,JCM 8846,['J118']
6284,JCM 5054,['J42']
6285,JCM 11770,['J341']
6286,JCM 32064,['J1187']
6287,JCM 22634,"['J30', 'J226']"
6288,JCM 10183,"['J29', 'J30', 'J31', 'J226']"
6289,JCM 11983,"['J30', 'J148']"
6290,JCM 10356,['J13']
6291,JCM 5636,"['J29', 'J30', 'J31', 'J226']"
6292,JCM 31053,['J42']
6293,JCM 2091,"['J25', 'J30', 'J75']"
6294,JCM 20081,['J12']
6295,JCM 23036,['J30']
6296,JCM 22347,"['J32', 'J33']"
6297,JCM 8377,"['J30', 'J148']"
6298,JCM 5809,"['J13', 'J84']"
6299,JCM 31096,['J97']
6300,JCM 16489,['J22']
6301,JCM 32587,['J61']
6302,JCM 4697,['J42']
6303,JCM 21179,['J598']
6304,JCM 23084,['J30']
6305,JCM 10360,['J13']
6306,JCM 1641,"['J25', 'J30', 'J797']"
6307,JCM 11779,['J75']
6308,JCM 7676,"['J70', 'J256']"
6309,JCM 10530,['J75']
6310,JCM 9335,['J52']
6311,JCM 17110,['J118']
6312,JCM 7044,"['J13', 'J14', 'J84']"
6313,JCM 23145,"['J30', 'J148']"
6314,JCM 19597,['J574']
6315,JCM 33966,['J14']
6316,JCM 20277,['J598']
6317,JCM 17156,"['J346', 'J1296']"
6318,JCM 8095,['J30']
6319,JCM 9955,['J42']
6320,JCM 34134,['J256']
6321,JCM 2129,"['J12', 'J22']"
6322,JCM 16635,"['J30', 'J35']"
6323,JCM 14530,"['J25', 'J30']"
6324,JCM 20385,['J75']
6325,JCM 12757,"['J30', 'J226']"
6326,JCM 15663,['J346']
6327,JCM 5589,['J30']
6328,JCM 16135,['J677']
6329,JCM 22995,"['J30', 'J226']"
6330,JCM 5633,"['J29', 'J30', 'J31', 'J226']"
6331,JCM 28865,['J475']
6332,JCM 20954,['J22']
6333,JCM 33073,['J51']
6334,JCM 14248,['J30']
6335,JCM 30642,['J1075']
6336,JCM 14223,"['J25', 'J30']"
6337,JCM 5163,['J30']
6338,JCM 10345,['J254']
6339,JCM 13875,['J443']
6340,JCM 2757,['J30']
6341,JCM 19094,['J746']
6342,JCM 18565,['J386']
6343,JCM 33352,['J13']
6344,JCM 2761,"['J13', 'J84']"
6345,JCM 11786,"['J30', 'J148']"
6346,JCM 22284,"['J30', 'J226']"
6347,JCM 9362,"['J30', 'J148']"
6348,JCM 17542,['J346']
6349,JCM 22351,"['J30', 'J226']"
6350,JCM 3603,"['J25', 'J30']"
6351,JCM 1502,"['J25', 'J30']"
6352,JCM 30883,['J14']
6353,JCM 14648,['J346']
6354,JCM 30860,['J118']
6355,JCM 30509,"['J30', 'J1054']"
6356,JCM 17247,"['J25', 'J30']"
6357,JCM 3574,"['J25', 'J30']"
6358,JCM 18743,['J26']
6359,JCM 14184,['J75']
6360,JCM 6140,"['J25', 'J30']"
6361,JCM 6013,"['J25', 'J30']"
6362,JCM 8458,['J150']
6363,JCM 22199,"['J25', 'J30']"
6364,JCM 11988,"['J30', 'J148']"
6365,JCM 12013,"['J30', 'J148']"
6366,JCM 16198,"['J30', 'J148', 'J332']"
6367,JCM 1508,"['J25', 'J30', 'J75', 'J118', 'J443', 'J582']"
6368,JCM 6830,['J22']
6369,JCM 31892,['J346']
6370,JCM 9218,['J191']
6371,JCM 15409,"['J25', 'J30']"
6372,JCM 18397,"['J25', 'J30']"
6373,JCM 5619,['J30']
6374,JCM 10075,"['J25', 'J30']"
6375,JCM 7898,['J141']
6376,JCM 32843,['J14']
6377,JCM 19245,"['J30', 'J226']"
6378,JCM 8406,"['J30', 'J148']"
6379,JCM 6258,['J30']
6380,JCM 8012,"['J14', 'J84']"
6381,JCM 9565,"['J25', 'J30']"
6382,JCM 21696,['J596']
6383,JCM 15453,"['J25', 'J30']"
6384,JCM 2319,"['J25', 'J30', 'J118', 'J651']"
6385,JCM 3661,"['J25', 'J30']"
6386,JCM 30621,"['J26', 'J386']"
6387,JCM 23049,"['J32', 'J33']"
6388,JCM 1834,"['J25', 'J30', 'J148']"
6389,JCM 13544,['J30']
6390,JCM 3999,['J12']
6391,JCM 6936,['J33']
6392,JCM 20991,['J74']
6393,JCM 31517,['J28']
6394,JCM 1063,"['J13', 'J25', 'J30', 'J74', 'J75', 'J84', 'J167']"
6395,JCM 5645,['J30']
6396,JCM 20134,['J12']
6397,JCM 2325,"['J25', 'J30']"
6398,JCM 28062,['J30']
6399,JCM 9264,['J30']
6400,JCM 11382,"['J30', 'J148', 'J332']"
6401,JCM 9717,"['J20', 'J21']"
6402,JCM 8420,['J148']
6403,JCM 22855,"['J30', 'J226']"
6404,JCM 8218,['J30']
6405,JCM 13516,['J513']
6406,JCM 19528,['J118']
6407,JCM 22991,"['J30', 'J226']"
6408,JCM 13498,['J512']
6409,JCM 11811,['J118']
6410,JCM 9745,"['J30', 'J148']"
6411,JCM 3044,"['J26', 'J50', 'J66', 'J475', 'J1061']"
6412,JCM 22304,"['J30', 'J226']"
6413,JCM 10782,['J14']
6414,JCM 8247,"['J25', 'J30']"
6415,JCM 7837,"['J13', 'J14']"
6416,JCM 16246,['J27']
6417,JCM 10406,"['J25', 'J30']"
6418,JCM 17289,['J75']
6419,JCM 2779,['J12']
6420,JCM 31302,['J677']
6421,JCM 12907,['J30']
6422,JCM 16352,['J346']
6423,JCM 13681,"['J25', 'J30']"
6424,JCM 12052,"['J30', 'J148']"
6425,JCM 9259,['J30']
6426,JCM 15370,['J30']
6427,JCM 3330,"['J28', 'J42', 'J55', 'J75', 'J346']"
6428,JCM 3578,"['J25', 'J30']"
6429,JCM 17717,['J586']
6430,JCM 7415,"['J25', 'J30']"
6431,JCM 22779,"['J30', 'J226']"
6432,JCM 1019,"['J13', 'J30', 'J84', 'J148']"
6433,JCM 7791,['J14']
6434,JCM 5371,['J22']
6435,JCM 15374,['J30']
6436,JCM 22606,"['J30', 'J226']"
6437,JCM 9590,"['J25', 'J30']"
6438,JCM 9280,"['J25', 'J30']"
6439,JCM 31156,['J74']
6440,JCM 10616,"['J25', 'J30']"
6441,JCM 28768,['J30']
6442,JCM 18683,['J465']
6443,JCM 13901,['J12']
6444,JCM 19033,['J1028']
6445,JCM 22384,"['J30', 'J226']"
6446,JCM 3078,"['J25', 'J48', 'J104']"
6447,JCM 33294,['J118']
6448,JCM 8477,['J150']
6449,JCM 6553,"['J465', 'J1130']"
6450,JCM 3916,"['J25', 'J30']"
6451,JCM 19408,['J30']
6452,JCM 32226,['J443']
6453,JCM 21079,['J74']
6454,JCM 12900,['J30']
6455,JCM 9320,['J221']
6456,JCM 14756,['J75']
6457,JCM 6399,"['J26', 'J386']"
6458,JCM 12087,['J153']
6459,JCM 3961,['J12']
6460,JCM 16563,['J118']
6461,JCM 13728,"['J25', 'J30']"
6462,JCM 24501,['J25']
6463,JCM 18638,['J22']
6464,JCM 18349,"['J30', 'J148']"
6465,JCM 11821,"['J25', 'J30']"
6466,JCM 1522,"['J25', 'J30']"
6467,JCM 5592,"['J30', 'J226']"
6468,JCM 8681,['J13']
6469,JCM 6214,['J22']
6470,JCM 8170,"['J25', 'J30']"
6471,JCM 3938,"['J25', 'J30']"
6472,JCM 2403,['J12']
6473,JCM 2963,"['J25', 'J30']"
6474,JCM 22054,"['J25', 'J30']"
6475,JCM 19050,['J118']
6476,JCM 21588,['J22']
6477,JCM 17778,['J118']
6478,JCM 32672,['J26']
6479,JCM 12803,"['J30', 'J31']"
6480,JCM 5463,['J22']
6481,JCM 10634,"['J25', 'J30']"
6482,JCM 12797,['J30']
6483,JCM 20264,"['J14', 'J84']"
6484,JCM 31049,['J346']
6485,JCM 7028,"['J13', 'J14', 'J84']"
6486,JCM 28108,['J30']
6487,JCM 30787,['J25']
6488,JCM 2179,"['J22', 'J27']"
6489,JCM 31538,['J118']
6490,JCM 8126,"['J25', 'J30']"
6491,JCM 5347,"['J27', 'J70']"
6492,JCM 8703,['J70']
6493,JCM 16346,"['J25', 'J30']"
6494,JCM 1628,"['J25', 'J30']"
6495,JCM 22286,"['J30', 'J226']"
6496,JCM 16721,['J346']
6497,JCM 14294,"['J25', 'J30']"
6498,JCM 20196,['J22']
6499,JCM 17037,['J118']
6500,JCM 23020,['J30']
6501,JCM 22844,"['J30', 'J226']"
6502,JCM 22579,"['J30', 'J226']"
6503,JCM 9945,['J30']
6504,JCM 31328,['J118']
6505,JCM 7890,['J141']
6506,JCM 30611,"['J569', 'J720']"
6507,JCM 17664,['J346']
6508,JCM 2724,"['J30', 'J226']"
6509,JCM 5270,"['J25', 'J30']"
6510,JCM 11389,['J33']
6511,JCM 15402,"['J25', 'J30']"
6512,JCM 5990,"['J25', 'J30']"
6513,JCM 1230,"['J13', 'J74', 'J84']"
6514,JCM 2925,['J30']
6515,JCM 13432,['J30']
6516,JCM 31885,['J346']
6517,JCM 23170,['J30']
6518,JCM 4908,['J58']
6519,JCM 33592,['J28']
6520,JCM 33059,['J346']
6521,JCM 33179,['J346']
6522,JCM 8453,['J150']
6523,JCM 1847,"['J25', 'J30', 'J118', 'J346', 'J632']"
6524,JCM 11340,"['J13', 'J14']"
6525,JCM 8113,"['J25', 'J30']"
6526,JCM 7486,"['J25', 'J30']"
6527,JCM 8013,"['J14', 'J84']"
6528,JCM 30409,['J118']
6529,JCM 10024,['J168']
6530,JCM 12739,"['J30', 'J226']"
6531,JCM 12051,"['J30', 'J148']"
6532,JCM 8653,['J13']
6533,JCM 20962,['J22']
6534,JCM 18240,['J42']
6535,JCM 14822,['J639']
6536,JCM 22122,"['J25', 'J30']"
6537,JCM 18254,['J42']
6538,JCM 8758,"['J25', 'J30']"
6539,JCM 31832,['J25']
6540,JCM 5454,['J22']
6541,JCM 15864,['J43']
6542,JCM 9755,['J30']
6543,JCM 19508,['J26']
6544,JCM 31375,['J346']
6545,JCM 2872,"['J22', 'J26', 'J28', 'J43', 'J66', 'J346']"
6546,JCM 12908,['J30']
6547,JCM 16866,['J118']
6548,JCM 25089,"['J709', 'J710']"
6549,JCM 12894,['J443']
6550,JCM 3766,"['J25', 'J30']"
